id,label
4498,negative
4499,positive
4500,negative
4501,negative
4502,neutral
4503,positive
4504,positive
4505,negative
4506,neutral
4507,neutral
4508,negative
4509,neutral
4510,neutral
4511,neutral
4512,neutral
4513,positive
4514,positive
4515,negative
4516,negative
4517,neutral
4518,neutral
4519,negative
4520,neutral
4521,negative
4522,neutral
4523,neutral
4524,negative
4525,negative
4526,neutral
4527,positive
4528,positive
4529,negative
4530,neutral
4531,positive
4532,positive
4533,negative
4534,positive
4535,negative
4536,negative
4537,negative
4538,negative
4539,neutral
4540,positive
4541,positive
4542,negative
4543,positive
4544,negative
4545,negative
4546,positive
4547,neutral
4548,negative
4549,positive
4550,negative
4551,neutral
4552,positive
4553,positive
4554,neutral
4555,positive
4556,negative
4557,positive
4558,negative
4559,negative
4560,positive
4561,neutral
4562,neutral
4563,neutral
4564,neutral
4565,positive
4566,positive
4567,negative
4568,negative
4569,negative
4570,neutral
4571,negative
4572,positive
4573,positive
4574,positive
4575,positive
4576,negative
4577,neutral
4578,neutral
4579,positive
4580,neutral
4581,neutral
4582,neutral
4583,positive
4584,positive
4585,positive
4586,positive
4587,neutral
4588,negative
4589,positive
4590,neutral
4591,neutral
4592,positive
4593,neutral
4594,positive
4595,neutral
4596,positive
4597,negative
4598,negative
4599,positive
4600,positive
4601,negative
4602,neutral
4603,positive
4604,negative
4605,negative
4606,positive
4607,neutral
4608,neutral
4609,neutral
4610,negative
4611,neutral
4612,neutral
4613,neutral
4614,negative
4615,neutral
4616,neutral
4617,positive
4618,negative
4619,neutral
4620,neutral
4621,neutral
4622,positive
4623,negative
4624,neutral
4625,neutral
4626,neutral
4627,neutral
4628,positive
4629,neutral
4630,positive
4631,neutral
4632,positive
4633,neutral
4634,negative
4635,negative
4636,positive
4637,positive
4638,neutral
4639,neutral
4640,neutral
4641,positive
4642,neutral
4643,negative
4644,neutral
4645,neutral
4646,negative
4647,negative
4648,positive
4649,negative
4650,positive
4651,positive
4652,negative
4653,neutral
4654,negative
4655,positive
4656,neutral
4657,neutral
4658,negative
4659,negative
4660,neutral
4661,neutral
4662,neutral
4663,positive
4664,neutral
4665,neutral
4666,neutral
4667,positive
4668,positive
4669,negative
4670,neutral
4671,negative
4672,negative
4673,positive
4674,negative
4675,neutral
4676,neutral
4677,neutral
4678,positive
4679,negative
4680,negative
4681,neutral
4682,negative
4683,neutral
4684,neutral
4685,neutral
4686,neutral
4687,neutral
4688,positive
4689,neutral
4690,neutral
4691,negative
4692,negative
4693,positive
4694,neutral
4695,positive
4696,negative
4697,negative
4698,negative
4699,neutral
4700,neutral
4701,neutral
4702,neutral
4703,negative
4704,neutral
4705,neutral
4706,negative
4707,negative
4708,neutral
4709,neutral
4710,negative
4711,negative
4712,positive
4713,neutral
4714,neutral
4715,negative
4716,positive
4717,neutral
4718,negative
4719,positive
4720,neutral
4721,negative
4722,negative
4723,neutral
4724,positive
4725,positive
4726,neutral
4727,negative
4728,positive
4729,positive
4730,neutral
4731,positive
4732,negative
4733,positive
4734,neutral
4735,positive
4736,negative
4737,positive
4738,positive
4739,positive
4740,negative
4741,positive
4742,neutral
4743,negative
4744,positive
4745,negative
4746,positive
4747,positive
4748,neutral
4749,neutral
4750,neutral
4751,positive
4752,positive
4753,neutral
4754,neutral
4755,positive
4756,neutral
4757,neutral
4758,negative
4759,positive
4760,positive
4761,positive
4762,negative
4763,positive
4764,neutral
4765,negative
4766,neutral
4767,neutral
4768,neutral
4769,neutral
4770,negative
4771,neutral
4772,negative
4773,neutral
4774,positive
4775,positive
4776,neutral
4777,neutral
4778,negative
4779,positive
4780,neutral
4781,negative
4782,positive
4783,negative
4784,neutral
4785,neutral
4786,negative
4787,negative
4788,neutral
4789,neutral
4790,neutral
4791,neutral
4792,neutral
4793,negative
4794,negative
4795,neutral
4796,negative
4797,neutral
4798,neutral
4799,positive
4800,neutral
4801,neutral
4802,positive
4803,neutral
4804,neutral
4805,positive
4806,negative
4807,negative
4808,negative
4809,negative
4810,neutral
4811,positive
4812,positive
4813,neutral
4814,neutral
4815,neutral
4816,positive
4817,positive
4818,negative
4819,neutral
4820,negative
4821,neutral
4822,positive
4823,neutral
4824,negative
4825,positive
4826,positive
4827,positive
4828,positive
4829,negative
4830,positive
4831,negative
4832,neutral
4833,neutral
4834,positive
4835,positive
4836,negative
4837,negative
4838,neutral
4839,positive
4840,negative
4841,neutral
4842,positive
4843,neutral
4844,neutral
4845,positive
4846,neutral
4847,negative
4848,negative
4849,negative
4850,negative
4851,negative
4852,negative
4853,neutral
4854,negative
4855,positive
4856,positive
4857,positive
4858,neutral
4859,negative
4860,negative
4861,neutral
4862,neutral
4863,negative
4864,negative
4865,neutral
4866,neutral
4867,neutral
4868,neutral
4869,neutral
4870,neutral
4871,positive
4872,neutral
4873,positive
4874,neutral
4875,negative
4876,neutral
4877,neutral
4878,neutral
4879,neutral
4880,neutral
4881,negative
4882,neutral
4883,positive
4884,positive
4885,neutral
4886,neutral
4887,neutral
4888,neutral
4889,negative
4890,neutral
4891,positive
4892,neutral
4893,negative
4894,neutral
4895,negative
4896,negative
4897,neutral
4898,negative
4899,negative
4900,positive
4901,positive
4902,negative
4903,neutral
4904,neutral
4905,neutral
4906,neutral
4907,neutral
4908,positive
4909,negative
4910,negative
4911,neutral
4912,positive
4913,neutral
4914,positive
4915,neutral
4916,negative
4917,neutral
4918,neutral
4919,negative
4920,positive
4921,positive
4922,negative
4923,neutral
4924,negative
4925,neutral
4926,positive
4927,positive
4928,negative
4929,neutral
4930,positive
4931,negative
4932,positive
4933,neutral
4934,neutral
4935,negative
4936,neutral
4937,neutral
4938,neutral
4939,neutral
4940,neutral
4941,neutral
4942,neutral
4943,positive
4944,positive
4945,positive
4946,negative
4947,neutral
4948,negative
4949,neutral
4950,neutral
4951,neutral
4952,positive
4953,positive
4954,negative
4955,negative
4956,neutral
4957,negative
4958,positive
4959,neutral
4960,negative
4961,negative
4962,neutral
4963,neutral
4964,neutral
4965,negative
4966,positive
4967,positive
4968,negative
4969,positive
4970,negative
4971,neutral
4972,negative
4973,positive
4974,neutral
4975,neutral
4976,negative
4977,positive
4978,neutral
4979,negative
4980,negative
4981,neutral
4982,negative
4983,negative
4984,neutral
4985,neutral
4986,neutral
4987,negative
4988,neutral
4989,negative
4990,positive
4991,neutral
4992,negative
4993,negative
4994,positive
4995,neutral
4996,positive
4997,negative
4998,negative
4999,negative
5000,positive
5001,positive
5002,neutral
5003,neutral
5004,neutral
5005,positive
5006,neutral
5007,positive
5008,neutral
5009,neutral
5010,negative
5011,neutral
5012,negative
5013,positive
5014,negative
5015,neutral
5016,negative
5017,neutral
5018,positive
5019,positive
5020,negative
5021,neutral
5022,negative
5023,neutral
5024,positive
5025,negative
5026,negative
5027,negative
5028,negative
5029,negative
5030,neutral
5031,neutral
5032,positive
5033,neutral
5034,neutral
5035,positive
5036,neutral
5037,negative
5038,neutral
5039,positive
5040,positive
5041,positive
5042,neutral
5043,neutral
5044,neutral
5045,negative
5046,negative
5047,neutral
5048,neutral
5049,neutral
5050,neutral
5051,negative
5052,positive
5053,negative
5054,neutral
5055,positive
5056,negative
5057,negative
5058,positive
5059,positive
5060,neutral
5061,neutral
5062,neutral
5063,negative
5064,neutral
5065,neutral
5066,positive
5067,negative
5068,neutral
5069,neutral
5070,positive
5071,positive
5072,positive
5073,neutral
5074,neutral
5075,negative
5076,negative
5077,negative
5078,negative
5079,positive
5080,positive
5081,positive
5082,neutral
5083,negative
5084,positive
5085,neutral
5086,negative
5087,positive
5088,negative
5089,neutral
5090,neutral
5091,neutral
5092,positive
5093,neutral
5094,neutral
5095,positive
5096,neutral
5097,negative
5098,neutral
5099,negative
5100,positive
5101,positive
5102,positive
5103,neutral
5104,neutral
5105,neutral
5106,neutral
5107,negative
5108,neutral
5109,neutral
5110,neutral
5111,neutral
5112,negative
5113,positive
5114,negative
5115,negative
5116,positive
5117,negative
5118,positive
5119,negative
5120,negative
5121,negative
5122,negative
5123,positive
5124,neutral
5125,neutral
5126,negative
5127,neutral
5128,neutral
5129,neutral
5130,neutral
5131,neutral
5132,neutral
5133,neutral
5134,negative
5135,negative
5136,neutral
5137,positive
5138,neutral
5139,positive
5140,positive
5141,negative
5142,positive
5143,negative
5144,neutral
5145,neutral
5146,neutral
5147,neutral
5148,negative
5149,negative
5150,positive
5151,negative
5152,positive
5153,positive
5154,positive
5155,negative
5156,neutral
5157,neutral
5158,positive
5159,neutral
5160,negative
5161,neutral
5162,negative
5163,neutral
5164,neutral
5165,neutral
5166,negative
5167,negative
5168,neutral
5169,neutral
5170,neutral
5171,negative
5172,neutral
5173,positive
5174,neutral
5175,neutral
5176,positive
5177,neutral
5178,negative
5179,negative
5180,negative
5181,neutral
5182,negative
5183,neutral
5184,positive
5185,neutral
5186,neutral
5187,neutral
5188,positive
5189,negative
5190,neutral
5191,negative
5192,positive
5193,neutral
5194,neutral
5195,positive
5196,negative
5197,neutral
5198,neutral
5199,positive
5200,negative
5201,neutral
5202,neutral
5203,neutral
5204,negative
5205,neutral
5206,positive
5207,positive
5208,neutral
5209,neutral
5210,neutral
5211,positive
5212,neutral
5213,positive
5214,negative
5215,positive
5216,neutral
5217,neutral
5218,neutral
5219,positive
5220,negative
5221,neutral
5222,positive
5223,neutral
5224,positive
5225,neutral
5226,neutral
5227,neutral
5228,neutral
5229,neutral
5230,neutral
5231,positive
5232,neutral
5233,negative
5234,negative
5235,neutral
5236,positive
5237,positive
5238,positive
5239,neutral
5240,neutral
5241,positive
5242,negative
5243,neutral
5244,negative
5245,neutral
5246,neutral
5247,negative
5248,negative
5249,negative
5250,neutral
5251,positive
5252,negative
5253,neutral
5254,positive
5255,positive
5256,positive
5257,positive
5258,neutral
5259,positive
5260,positive
5261,neutral
5262,positive
5263,negative
5264,neutral
5265,negative
5266,negative
5267,neutral
5268,negative
5269,neutral
5270,neutral
5271,neutral
5272,negative
5273,neutral
5274,negative
5275,negative
5276,negative
5277,neutral
5278,negative
5279,positive
5280,negative
5281,neutral
5282,neutral
5283,negative
5284,neutral
5285,neutral
5286,neutral
5287,positive
5288,neutral
5289,neutral
5290,neutral
5291,positive
5292,positive
5293,positive
5294,positive
5295,neutral
5296,negative
5297,negative
5298,neutral
5299,positive
5300,positive
5301,positive
5302,neutral
5303,neutral
5304,positive
5305,negative
5306,neutral
5307,neutral
5308,neutral
5309,neutral
5310,negative
5311,positive
5312,neutral
5313,neutral
5314,neutral
5315,negative
5316,negative
5317,negative
5318,neutral
5319,neutral
5320,neutral
5321,positive
5322,positive
5323,negative
5324,positive
5325,positive
5326,neutral
5327,neutral
5328,negative
5329,positive
5330,positive
5331,negative
5332,negative
5333,negative
5334,positive
5335,positive
5336,neutral
5337,negative
5338,negative
5339,neutral
5340,positive
5341,negative
5342,neutral
5343,positive
5344,negative
5345,neutral
5346,negative
5347,positive
5348,neutral
5349,neutral
5350,neutral
5351,positive
5352,positive
5353,neutral
5354,negative
5355,neutral
5356,neutral
5357,neutral
5358,negative
5359,neutral
5360,neutral
5361,negative
5362,negative
5363,positive
5364,positive
5365,neutral
5366,negative
5367,neutral
5368,positive
5369,negative
5370,neutral
5371,negative
5372,neutral
5373,neutral
5374,neutral
5375,positive
5376,neutral
5377,neutral
5378,neutral
5379,neutral
5380,neutral
5381,neutral
5382,negative
5383,negative
5384,negative
5385,positive
5386,neutral
5387,neutral
5388,negative
5389,positive
5390,neutral
5391,neutral
5392,positive
5393,neutral
5394,negative
5395,negative
5396,positive
5397,negative
5398,negative
5399,negative
5400,negative
5401,neutral
5402,negative
5403,neutral
5404,neutral
5405,neutral
5406,positive
5407,neutral
5408,neutral
5409,negative
5410,neutral
5411,neutral
5412,neutral
5413,negative
5414,positive
5415,neutral
5416,neutral
5417,negative
5418,negative
5419,negative
5420,neutral
5421,positive
5422,negative
5423,neutral
5424,positive
5425,neutral
5426,positive
5427,positive
5428,positive
5429,negative
5430,positive
5431,neutral
5432,neutral
5433,neutral
5434,positive
5435,negative
5436,neutral
5437,neutral
5438,negative
5439,neutral
5440,neutral
5441,positive
5442,neutral
5443,neutral
5444,neutral
5445,positive
5446,positive
5447,positive
5448,neutral
5449,neutral
5450,positive
5451,positive
5452,neutral
5453,negative
5454,positive
5455,neutral
5456,positive
5457,neutral
5458,neutral
5459,neutral
5460,neutral
5461,negative
5462,positive
5463,negative
5464,positive
5465,negative
5466,neutral
5467,neutral
5468,negative
5469,neutral
5470,positive
5471,positive
5472,negative
5473,positive
5474,neutral
5475,neutral
5476,neutral
5477,positive
5478,neutral
5479,negative
5480,negative
5481,neutral
5482,neutral
5483,neutral
5484,negative
5485,negative
5486,positive
5487,negative
5488,negative
5489,neutral
5490,neutral
5491,negative
5492,neutral
5493,neutral
5494,negative
5495,neutral
5496,negative
5497,neutral
5498,negative
5499,neutral
5500,positive
5501,neutral
5502,positive
5503,neutral
5504,neutral
5505,positive
5506,neutral
5507,negative
5508,negative
5509,neutral
5510,neutral
5511,neutral
5512,neutral
5513,neutral
5514,positive
5515,positive
5516,neutral
5517,negative
5518,negative
5519,negative
5520,positive
5521,positive
5522,negative
5523,positive
5524,negative
5525,neutral
5526,negative
5527,neutral
5528,negative
5529,negative
5530,neutral
5531,positive
5532,positive
5533,negative
5534,neutral
5535,negative
5536,neutral
5537,positive
5538,neutral
5539,negative
5540,neutral
5541,negative
5542,negative
5543,positive
5544,neutral
5545,neutral
5546,neutral
5547,negative
5548,positive
5549,neutral
5550,neutral
5551,neutral
5552,neutral
5553,neutral
5554,neutral
5555,neutral
5556,neutral
5557,neutral
5558,neutral
5559,positive
5560,positive
5561,positive
5562,positive
5563,positive
5564,negative
5565,positive
5566,negative
5567,negative
5568,negative
5569,neutral
5570,neutral
5571,neutral
5572,negative
5573,negative
5574,positive
5575,negative
5576,negative
5577,negative
5578,neutral
5579,negative
5580,neutral
5581,negative
5582,neutral
5583,positive
5584,positive
5585,neutral
5586,neutral
5587,positive
5588,positive
5589,negative
5590,negative
5591,positive
5592,negative
5593,neutral
5594,negative
5595,neutral
5596,negative
5597,neutral
5598,neutral
5599,neutral
5600,positive
5601,positive
5602,neutral
5603,negative
5604,negative
5605,negative
5606,negative
5607,negative
5608,positive
5609,negative
5610,negative
5611,neutral
5612,neutral
5613,negative
5614,neutral
5615,neutral
5616,neutral
5617,neutral
5618,neutral
5619,neutral
5620,positive
5621,neutral
5622,positive
5623,negative
5624,neutral
5625,positive
5626,negative
5627,neutral
5628,positive
5629,negative
5630,negative
5631,neutral
5632,neutral
5633,positive
5634,positive
5635,positive
5636,neutral
5637,neutral
5638,neutral
5639,positive
5640,positive
5641,positive
5642,negative
5643,negative
5644,negative
5645,neutral
5646,neutral
5647,neutral
5648,neutral
5649,neutral
5650,neutral
5651,negative
5652,positive
5653,neutral
5654,neutral
5655,neutral
5656,neutral
5657,negative
5658,neutral
5659,negative
5660,negative
5661,negative
5662,positive
5663,neutral
5664,neutral
5665,neutral
5666,neutral
5667,positive
5668,negative
5669,positive
5670,negative
5671,neutral
5672,neutral
5673,neutral
5674,positive
5675,negative
5676,positive
5677,neutral
5678,positive
5679,neutral
5680,negative
5681,positive
5682,neutral
5683,negative
5684,negative
5685,positive
5686,neutral
5687,negative
5688,neutral
5689,neutral
5690,neutral
5691,neutral
5692,neutral
5693,positive
5694,negative
5695,negative
5696,positive
5697,neutral
5698,neutral
5699,negative
5700,positive
5701,neutral
5702,positive
5703,neutral
5704,positive
5705,negative
5706,positive
5707,negative
5708,positive
5709,positive
5710,neutral
5711,positive
5712,positive
5713,neutral
5714,negative
5715,positive
5716,negative
5717,neutral
5718,neutral
5719,negative
5720,neutral
5721,neutral
5722,negative
5723,negative
5724,positive
5725,negative
5726,neutral
5727,positive
5728,negative
5729,neutral
5730,positive
5731,neutral
5732,negative
5733,negative
5734,neutral
5735,neutral
5736,negative
5737,positive
5738,neutral
5739,positive
5740,positive
5741,neutral
5742,neutral
5743,neutral
5744,positive
5745,neutral
5746,neutral
5747,neutral
5748,positive
5749,positive
5750,neutral
5751,neutral
5752,positive
5753,neutral
5754,neutral
5755,positive
5756,positive
5757,negative
5758,neutral
5759,neutral
5760,negative
5761,neutral
5762,positive
5763,negative
5764,neutral
5765,positive
5766,neutral
5767,neutral
5768,positive
5769,neutral
5770,neutral
5771,positive
5772,negative
5773,neutral
5774,neutral
5775,negative
5776,neutral
5777,positive
5778,neutral
5779,positive
5780,neutral
5781,positive
5782,positive
5783,positive
5784,positive
5785,neutral
5786,neutral
5787,neutral
5788,negative
5789,negative
5790,neutral
5791,positive
5792,neutral
5793,negative
5794,positive
5795,neutral
5796,neutral
5797,positive
5798,neutral
5799,negative
5800,negative
5801,negative
5802,neutral
5803,neutral
5804,neutral
5805,neutral
5806,neutral
5807,neutral
5808,neutral
5809,positive
5810,neutral
5811,neutral
5812,negative
5813,negative
5814,neutral
5815,neutral
5816,neutral
5817,neutral
5818,neutral
5819,negative
5820,negative
5821,negative
5822,neutral
5823,negative
5824,neutral
5825,neutral
5826,negative
5827,negative
5828,positive
5829,positive
5830,negative
5831,positive
5832,positive
5833,neutral
5834,neutral
5835,neutral
5836,neutral
5837,neutral
5838,negative
5839,positive
5840,negative
5841,positive
5842,neutral
5843,positive
5844,neutral
5845,negative
5846,positive
5847,positive
5848,negative
5849,negative
5850,negative
5851,negative
5852,neutral
5853,positive
5854,positive
5855,negative
5856,negative
5857,negative
5858,neutral
5859,positive
5860,neutral
5861,neutral
5862,neutral
5863,neutral
5864,positive
5865,neutral
5866,neutral
5867,negative
5868,negative
5869,negative
5870,neutral
5871,neutral
5872,positive
5873,negative
5874,neutral
5875,negative
5876,negative
5877,negative
5878,negative
5879,neutral
5880,positive
5881,negative
5882,neutral
5883,neutral
5884,negative
5885,neutral
5886,neutral
5887,positive
5888,negative
5889,neutral
5890,neutral
5891,negative
5892,positive
5893,positive
5894,neutral
5895,neutral
5896,neutral
5897,neutral
5898,positive
5899,positive
5900,negative
5901,negative
5902,neutral
5903,neutral
5904,negative
5905,neutral
5906,positive
5907,neutral
5908,positive
5909,negative
5910,negative
5911,neutral
5912,neutral
5913,negative
5914,negative
5915,neutral
5916,positive
5917,neutral
5918,negative
5919,positive
5920,negative
5921,neutral
5922,neutral
5923,neutral
5924,neutral
5925,neutral
5926,negative
5927,neutral
5928,negative
5929,neutral
5930,positive
5931,neutral
5932,negative
5933,neutral
5934,neutral
5935,neutral
5936,positive
5937,negative
5938,neutral
5939,negative
5940,negative
5941,neutral
5942,negative
5943,neutral
5944,neutral
5945,neutral
5946,negative
5947,neutral
5948,neutral
5949,positive
5950,neutral
5951,negative
5952,neutral
5953,negative
5954,negative
5955,neutral
5956,negative
5957,negative
5958,positive
5959,neutral
5960,neutral
5961,negative
5962,neutral
5963,positive
5964,positive
5965,neutral
5966,neutral
5967,neutral
5968,positive
5969,neutral
5970,positive
5971,negative
5972,neutral
5973,positive
5974,positive
5975,positive
5976,negative
5977,positive
5978,neutral
5979,neutral
5980,neutral
5981,neutral
5982,positive
5983,neutral
5984,positive
5985,neutral
5986,neutral
5987,neutral
5988,positive
5989,positive
5990,neutral
5991,neutral
5992,neutral
5993,negative
5994,negative
5995,neutral
5996,negative
5997,negative
5998,negative
5999,neutral
6000,neutral
6001,negative
6002,positive
6003,neutral
6004,positive
6005,positive
6006,positive
6007,neutral
6008,positive
6009,negative
6010,neutral
6011,neutral
6012,neutral
6013,negative
6014,neutral
6015,negative
6016,negative
6017,neutral
6018,negative
6019,negative
6020,neutral
6021,positive
6022,neutral
6023,neutral
6024,neutral
6025,neutral
6026,negative
6027,negative
6028,positive
6029,neutral
6030,neutral
6031,neutral
6032,neutral
6033,neutral
6034,neutral
6035,positive
6036,neutral
6037,neutral
6038,negative
6039,neutral
6040,neutral
6041,negative
6042,negative
6043,neutral
6044,positive
6045,negative
6046,neutral
6047,negative
6048,negative
6049,negative
6050,negative
6051,positive
6052,negative
6053,neutral
6054,positive
6055,negative
6056,negative
6057,negative
6058,positive
6059,neutral
6060,negative
6061,positive
6062,positive
6063,neutral
6064,neutral
6065,neutral
6066,neutral
6067,positive
6068,neutral
6069,positive
6070,positive
6071,negative
6072,neutral
6073,positive
6074,neutral
6075,neutral
6076,neutral
6077,neutral
6078,neutral
6079,negative
6080,negative
6081,positive
6082,neutral
6083,negative
6084,negative
6085,positive
6086,neutral
6087,negative
6088,negative
6089,negative
6090,neutral
6091,neutral
6092,negative
6093,negative
6094,neutral
6095,negative
6096,negative
6097,negative
6098,neutral
6099,neutral
6100,positive
6101,negative
6102,neutral
6103,neutral
6104,positive
6105,neutral
6106,neutral
6107,neutral
6108,positive
6109,neutral
6110,negative
6111,neutral
6112,positive
6113,negative
6114,negative
6115,neutral
6116,positive
6117,neutral
6118,neutral
6119,neutral
6120,negative
6121,neutral
6122,negative
6123,negative
6124,positive
6125,negative
6126,negative
6127,neutral
6128,negative
6129,positive
6130,positive
6131,neutral
6132,neutral
6133,neutral
6134,positive
6135,positive
6136,positive
6137,neutral
6138,negative
6139,neutral
6140,negative
6141,positive
6142,neutral
6143,neutral
6144,negative
6145,negative
6146,negative
6147,positive
6148,negative
6149,neutral
6150,negative
6151,positive
6152,neutral
6153,neutral
6154,negative
6155,neutral
6156,positive
6157,neutral
6158,neutral
6159,neutral
6160,positive
6161,negative
6162,positive
6163,neutral
6164,negative
6165,neutral
6166,neutral
6167,neutral
6168,positive
6169,positive
6170,neutral
6171,neutral
6172,negative
6173,neutral
6174,neutral
6175,negative
6176,negative
6177,neutral
6178,positive
6179,negative
6180,positive
6181,neutral
6182,negative
6183,neutral
6184,negative
6185,positive
6186,negative
6187,negative
6188,negative
6189,positive
6190,neutral
6191,positive
6192,neutral
6193,negative
6194,neutral
6195,negative
6196,negative
6197,negative
6198,neutral
6199,neutral
6200,positive
6201,neutral
6202,neutral
6203,neutral
6204,neutral
6205,neutral
6206,negative
6207,positive
6208,positive
6209,positive
6210,negative
6211,neutral
6212,negative
6213,neutral
6214,positive
6215,positive
6216,negative
6217,negative
6218,neutral
6219,neutral
6220,positive
6221,positive
6222,neutral
6223,negative
6224,negative
6225,neutral
6226,neutral
6227,neutral
6228,negative
6229,negative
6230,negative
6231,positive
6232,negative
6233,neutral
6234,positive
6235,positive
6236,negative
6237,neutral
6238,neutral
6239,negative
6240,neutral
6241,neutral
6242,neutral
6243,neutral
6244,negative
6245,positive
6246,negative
6247,negative
6248,negative
6249,neutral
6250,negative
6251,positive
6252,positive
6253,positive
6254,positive
6255,positive
6256,neutral
6257,neutral
6258,neutral
6259,neutral
6260,negative
6261,neutral
6262,negative
6263,negative
6264,positive
6265,negative
6266,neutral
6267,negative
6268,positive
6269,neutral
6270,neutral
6271,negative
6272,negative
6273,neutral
6274,neutral
6275,negative
6276,negative
6277,positive
6278,neutral
6279,negative
6280,negative
6281,neutral
6282,positive
6283,positive
6284,positive
6285,negative
6286,neutral
6287,negative
6288,negative
6289,positive
6290,positive
6291,neutral
6292,negative
6293,neutral
6294,negative
6295,negative
6296,positive
6297,negative
6298,positive
6299,neutral
6300,negative
6301,negative
6302,negative
6303,negative
6304,negative
6305,positive
6306,positive
6307,negative
6308,negative
6309,neutral
6310,positive
6311,positive
6312,negative
6313,neutral
6314,neutral
6315,neutral
6316,negative
6317,neutral
6318,positive
6319,negative
6320,neutral
6321,neutral
6322,negative
6323,negative
6324,negative
6325,neutral
6326,neutral
6327,neutral
6328,positive
6329,negative
6330,positive
6331,negative
6332,neutral
6333,neutral
6334,neutral
6335,neutral
6336,positive
6337,negative
6338,neutral
6339,negative
6340,negative
6341,negative
6342,neutral
6343,neutral
6344,negative
6345,positive
6346,positive
6347,negative
6348,neutral
6349,neutral
6350,positive
6351,neutral
6352,positive
6353,positive
6354,positive
6355,negative
6356,negative
6357,positive
6358,neutral
6359,neutral
6360,positive
6361,negative
6362,neutral
6363,negative
6364,neutral
6365,negative
6366,positive
6367,negative
6368,negative
6369,positive
6370,positive
6371,neutral
6372,neutral
6373,negative
6374,positive
6375,positive
6376,positive
6377,negative
6378,negative
6379,neutral
6380,negative
6381,negative
6382,positive
6383,negative
6384,negative
6385,negative
6386,neutral
6387,negative
6388,neutral
6389,positive
6390,negative
6391,positive
6392,neutral
6393,negative
6394,negative
6395,neutral
6396,negative
6397,positive
6398,negative
6399,neutral
6400,neutral
6401,neutral
6402,neutral
6403,neutral
6404,neutral
6405,negative
6406,neutral
6407,negative
6408,negative
6409,positive
6410,positive
6411,positive
6412,neutral
6413,negative
6414,neutral
6415,neutral
6416,positive
6417,negative
6418,neutral
6419,neutral
6420,negative
6421,neutral
6422,negative
6423,positive
6424,negative
6425,neutral
6426,neutral
6427,negative
6428,positive
6429,neutral
6430,neutral
6431,neutral
6432,positive
6433,positive
6434,neutral
6435,negative
6436,negative
6437,neutral
6438,positive
6439,positive
6440,negative
6441,negative
6442,neutral
6443,negative
6444,neutral
6445,neutral
6446,positive
6447,positive
6448,negative
6449,neutral
6450,negative
6451,positive
6452,negative
6453,positive
6454,positive
6455,neutral
6456,neutral
6457,positive
6458,negative
6459,negative
6460,negative
6461,neutral
6462,neutral
6463,neutral
6464,positive
6465,negative
6466,neutral
6467,negative
6468,neutral
6469,negative
6470,negative
6471,neutral
6472,negative
6473,negative
6474,negative
6475,neutral
6476,positive
6477,neutral
6478,negative
6479,neutral
6480,negative
6481,negative
6482,negative
6483,positive
6484,neutral
6485,positive
6486,negative
6487,negative
6488,neutral
6489,positive
6490,negative
6491,negative
6492,negative
6493,negative
6494,neutral
6495,negative
6496,neutral
6497,positive
6498,positive
6499,negative
6500,neutral
6501,positive
6502,negative
6503,neutral
6504,positive
6505,neutral
6506,neutral
6507,neutral
6508,negative
6509,negative
6510,neutral
6511,neutral
6512,positive
6513,neutral
6514,neutral
6515,neutral
6516,neutral
6517,neutral
6518,negative
6519,positive
6520,positive
6521,neutral
6522,positive
6523,neutral
6524,neutral
6525,neutral
6526,negative
6527,neutral
6528,positive
6529,neutral
6530,neutral
6531,neutral
6532,positive
6533,negative
6534,neutral
6535,negative
6536,neutral
6537,neutral
6538,neutral
6539,negative
6540,neutral
6541,neutral
6542,positive
6543,positive
6544,negative
6545,neutral
6546,positive
6547,positive
6548,neutral
6549,neutral
6550,negative
6551,positive
6552,negative
6553,negative
6554,negative
6555,neutral
6556,positive
6557,neutral
6558,positive
6559,negative
6560,negative
6561,negative
6562,negative
6563,neutral
6564,positive
6565,positive
6566,neutral
6567,positive
6568,negative
6569,negative
6570,positive
6571,neutral
6572,negative
6573,negative
6574,positive
6575,neutral
6576,positive
6577,negative
6578,neutral
6579,neutral
6580,positive
6581,negative
6582,positive
6583,positive
6584,positive
6585,neutral
6586,neutral
6587,positive
6588,negative
6589,neutral
6590,negative
6591,negative
6592,neutral
6593,neutral
6594,neutral
6595,negative
6596,positive
6597,positive
6598,neutral
6599,neutral
6600,negative
6601,neutral
6602,neutral
6603,positive
6604,negative
6605,negative
6606,neutral
6607,neutral
6608,neutral
6609,neutral
6610,negative
6611,positive
6612,negative
6613,positive
6614,negative
6615,neutral
6616,neutral
6617,neutral
6618,negative
6619,positive
6620,neutral
6621,negative
6622,negative
6623,negative
6624,negative
6625,neutral
6626,neutral
6627,positive
6628,positive
6629,positive
6630,positive
6631,negative
6632,negative
6633,negative
6634,positive
6635,neutral
6636,neutral
6637,neutral
6638,negative
6639,positive
6640,neutral
6641,neutral
6642,neutral
6643,neutral
6644,neutral
6645,negative
6646,neutral
6647,neutral
6648,negative
6649,negative
6650,positive
6651,positive
6652,neutral
6653,neutral
6654,positive
6655,neutral
6656,neutral
6657,positive
6658,neutral
6659,neutral
6660,negative
6661,neutral
6662,negative
6663,negative
6664,positive
6665,negative
6666,negative
6667,negative
6668,neutral
6669,negative
6670,positive
6671,neutral
6672,neutral
